ID;Faixa Horário;Mês do Fato;Ano do Fato;Dia da Semana;CONSUMAÇÃO;QUALIFICACAO_CATEGORIA;UF;GRUPO NATUREZA;Faixa Etária;PROFISSAO;SEXO;Cor;Grau de Instrução;RISP
471931920;18 AS 20:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
437353500;18 AS 20:59;Abr;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;15ª RISP - GOIANÉSIA
471935400;6 AS 8:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Analista de Crédito;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
472015200;15 AS 17:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
436921860;12 AS 14:59;Abr;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
472094220;9 AS 11:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
470732250;0 AS 2:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
472058490;6 AS 8:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
472174050;12 AS 14:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;10ª RISP - CERES
469415940;9 AS 11:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
472208160;18 AS 20:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
471412320;18 AS 20:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
472216830;21 AS 23:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;02ª RISP - APARECIDA DE GOIÂNIA
471452550;21 AS 23:59;Abr;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;17ª RISP - ÁGUAS LINDAS
472217370;18 AS 20:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
415659060;3 AS 5:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
472235280;15 AS 17:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
472193310;15 AS 17:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
472193310;15 AS 17:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
429370860;15 AS 17:59;Mar;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;01ª RISP - GOIÂNIA
472284030;0 AS 2:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
472219080;15 AS 17:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
472219080;15 AS 17:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
472425090;9 AS 11:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;65 OU +;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
472429170;12 AS 14:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
469329990;6 AS 8:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
469857540;9 AS 11:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
472467900;9 AS 11:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
472475220;0 AS 2:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
432166650;9 AS 11:59;Mar;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
470576250;15 AS 17:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
472562220;15 AS 17:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
438092430;21 AS 23:59;Abr;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
472864770;12 AS 14:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;17ª RISP - ÁGUAS LINDAS
472845570;9 AS 11:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
472938510;15 AS 17:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
472935120;15 AS 17:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
473009700;18 AS 20:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
473077170;21 AS 23:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;65 OU +;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
473089650;21 AS 23:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
473147910;6 AS 8:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;18ª RISP - URUAÇU
473147910;6 AS 8:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;18ª RISP - URUAÇU
473192640;12 AS 14:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
473212980;18 AS 20:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
473290890;6 AS 8:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
473306520;18 AS 20:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;18ª RISP - URUAÇU
473360040;21 AS 23:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
412615080;21 AS 23:59;Fev;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;PARDA;Não Informado;03ª RISP - ANÁPOLIS
473405460;18 AS 20:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
473490030;21 AS 23:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;05ª RISP - LUZIÂNIA
473497860;15 AS 17:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
472116150;9 AS 11:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
473507520;9 AS 11:59;Mar;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
472768260;0 AS 2:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;15ª RISP - GOIANÉSIA
473526900;15 AS 17:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Manicure e Pedicure;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
473586480;12 AS 14:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
471615810;18 AS 20:59;Jul;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
473593710;9 AS 11:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
473596620;0 AS 2:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;10ª RISP - CERES
473607030;12 AS 14:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;13ª RISP - POSSE
473707800;18 AS 20:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
473460090;0 AS 2:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
473812140;18 AS 20:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
473227530;12 AS 14:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;10ª RISP - CERES
473835900;0 AS 2:59;Jul;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Estudante;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;16ª RISP - TRINDADE
472478430;12 AS 14:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
473903400;15 AS 17:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
473937990;15 AS 17:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;0 A 11;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
473543430;21 AS 23:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
473860050;12 AS 14:59;Jul;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
473962800;18 AS 20:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
474058260;21 AS 23:59;Jul;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;19ª RISP - CALDAS NOVAS
473813310;9 AS 11:59;Jul;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
473895390;12 AS 14:59;Jul;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;02ª RISP - APARECIDA DE GOIÂNIA
473618370;9 AS 11:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
474196440;0 AS 2:59;Jul;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
474230280;12 AS 14:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
474256710;21 AS 23:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
474274830;12 AS 14:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
474279660;9 AS 11:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;15ª RISP - GOIANÉSIA
474294000;0 AS 2:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
474081060;21 AS 23:59;Jul;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
469163040;15 AS 17:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
469842510;18 AS 20:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
467269680;21 AS 23:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
474407550;21 AS 23:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;08ª RISP - RIO VERDE
474516630;9 AS 11:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
472178160;9 AS 11:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;PARDA;05. SUPERIOR INCOMPLETO;05ª RISP - LUZIÂNIA
474616320;12 AS 14:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;NAO INF;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;12ª RISP - PORANGATU
474695850;18 AS 20:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
474781320;0 AS 2:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
474808620;12 AS 14:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;02ª RISP - APARECIDA DE GOIÂNIA
474831690;15 AS 17:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
473850120;15 AS 17:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
474923940;12 AS 14:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;65 OU +;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
474948150;0 AS 2:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
466164660;18 AS 20:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
474987690;3 AS 5:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;02ª RISP - APARECIDA DE GOIÂNIA
475077000;18 AS 20:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
475061610;18 AS 20:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
475137690;21 AS 23:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
475162080;0 AS 2:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
475295700;15 AS 17:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
475345260;15 AS 17:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
475423590;21 AS 23:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
475475670;21 AS 23:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
475192890;6 AS 8:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
475497330;21 AS 23:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
475720410;18 AS 20:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
475799070;0 AS 2:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;12ª RISP - PORANGATU
474775470;21 AS 23:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
474775470;21 AS 23:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
463739010;18 AS 20:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
475885020;0 AS 2:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;AMARELA;Não Informado;08ª RISP - RIO VERDE
475713210;18 AS 20:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;02ª RISP - APARECIDA DE GOIÂNIA
475713210;18 AS 20:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;02ª RISP - APARECIDA DE GOIÂNIA
475830060;9 AS 11:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Lavador de Veículos;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;17ª RISP - ÁGUAS LINDAS
473571690;3 AS 5:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
475921830;18 AS 20:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
475459620;18 AS 20:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
475942890;9 AS 11:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
475958430;0 AS 2:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
475959720;9 AS 11:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
475967400;0 AS 2:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
475969290;21 AS 23:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
475973040;12 AS 14:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
475974450;3 AS 5:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
475888380;9 AS 11:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;15ª RISP - GOIANÉSIA
476003760;12 AS 14:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
476018550;18 AS 20:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
476165490;9 AS 11:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;03ª RISP - ANÁPOLIS
474980400;15 AS 17:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
473830200;9 AS 11:59;Jul;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
476268570;18 AS 20:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;05ª RISP - LUZIÂNIA
476480760;21 AS 23:59;Ago;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
