ID;Faixa Horário;Mês do Fato;Ano do Fato;Dia da Semana;CONSUMAÇÃO;QUALIFICACAO_CATEGORIA;GRUPO NATUREZA;Faixa Etária;PROFISSAO;SEXO;Cor;Grau de Instrução;RISP
513216210;21 AS 23:59;Out;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Professor;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
517844610;18 AS 20:59;Nov;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;04ª RISP - CIDADE DE GOIÁS
513463350;12 AS 14:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
403726980;18 AS 20:59;Jan;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Diarista;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;05ª RISP - LUZIÂNIA
435843090;9 AS 11:59;Abr;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
443997120;9 AS 11:59;Mai;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;gari;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;05ª RISP - LUZIÂNIA
456579330;21 AS 23:59;Jun;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
408615810;15 AS 17:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
413291280;21 AS 23:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;25 A 29;Do Lar;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;08ª RISP - RIO VERDE
483457890;18 AS 20:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;Injúria;65 OU +;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;14ª RISP - JATAÍ
532279410;21 AS 23:59;Dez;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NEGRA;Não Informado;05ª RISP - LUZIÂNIA
447830130;9 AS 11:59;Mai;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Empregada Doméstica;FEMININO;PARDA;Não Informado;05ª RISP - LUZIÂNIA
516741540;21 AS 23:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;05ª RISP - LUZIÂNIA
448323870;0 AS 2:59;Mai;2020;Quar;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
492099240;21 AS 23:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Diarista;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;17ª RISP - ÁGUAS LINDAS
455659740;6 AS 8:59;Jun;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
406813470;21 AS 23:59;Jan;2020;Ter;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
416912640;12 AS 14:59;Fev;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
417543570;21 AS 23:59;Fev;2020;Quar;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
478339440;12 AS 14:59;Ago;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
496017060;21 AS 23:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
500062620;12 AS 14:59;Out;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Analista Administrativo;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
519280830;12 AS 14:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;Injúria;65 OU +;Não Informado;FEMININO;NEGRA;Não Informado;03ª RISP - ANÁPOLIS
430762830;12 AS 14:59;Mar;2020;Qui;CONSUMADO;VÍTIMA;Injúria;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
399927540;21 AS 23:59;Jan;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NEGRA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
461869650;12 AS 14:59;Jun;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
412311300;18 AS 20:59;Fev;2020;Quar;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;17ª RISP - ÁGUAS LINDAS
525443550;12 AS 14:59;Dez;2020;Quar;CONSUMADO;VÍTIMA;Injúria;12 A 17;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;13ª RISP - POSSE
526870710;0 AS 2:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;05ª RISP - LUZIÂNIA
479011530;6 AS 8:59;Ago;2020;Quar;CONSUMADO;VÍTIMA;Injúria;25 A 29;Consultor de Estética;FEMININO;PARDA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
436477290;15 AS 17:59;Abr;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
465315930;18 AS 20:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
403600770;21 AS 23:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;ESTUDANTE;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;11ª RISP - FORMOSA
420937560;15 AS 17:59;Fev;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
441698820;6 AS 8:59;Abr;2020;Ter;CONSUMADO;VÍTIMA;Injúria;25 A 29;Estudante;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
455403720;18 AS 20:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
482435730;18 AS 20:59;Ago;2020;Sex;CONSUMADO;VÍTIMA;Calúnia;35 A 64;Advogado Empresarial;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;11ª RISP - FORMOSA
486682740;6 AS 8:59;Ago;2020;Qui;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
483771600;21 AS 23:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
495449220;21 AS 23:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;25 A 29;Secretária;FEMININO;BRANCA;06. SUPERIOR COMPLETO;11ª RISP - FORMOSA
501952410;0 AS 2:59;Out;2020;Ter;CONSUMADO;VÍTIMA;Injúria;12 A 17;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;11ª RISP - FORMOSA
511598250;18 AS 20:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
517691370;0 AS 2:59;Nov;2020;Qui;CONSUMADO;VÍTIMA;Injúria;25 A 29;Autônomo;FEMININO;PARDA;04. MÉDIO COMPLETO;11ª RISP - FORMOSA
529706760;0 AS 2:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;Difamação;30 A 34;Não Informado;FEMININO;PARDA;04. MÉDIO COMPLETO;17ª RISP - ÁGUAS LINDAS
530092260;6 AS 8:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NEGRA;Não Informado;11ª RISP - FORMOSA
530234520;15 AS 17:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Auxiliar de Laboratório;FEMININO;PARDA;04. MÉDIO COMPLETO;11ª RISP - FORMOSA
528656280;0 AS 2:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NEGRA;Não Informado;11ª RISP - FORMOSA
438885690;21 AS 23:59;Abr;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;65 OU +;Aposentado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
458601990;9 AS 11:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Comerciante;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;05ª RISP - LUZIÂNIA
460114410;18 AS 20:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Aposentado;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;11ª RISP - FORMOSA
456865050;12 AS 14:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;Injúria;30 A 34;Do Lar;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
450407760;9 AS 11:59;Mai;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
504973830;18 AS 20:59;Out;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
426921120;18 AS 20:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;14ª RISP - JATAÍ
512729190;12 AS 14:59;Nov;2020;Qui;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
444264930;0 AS 2:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;05ª RISP - LUZIÂNIA
474269460;9 AS 11:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
474517260;6 AS 8:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
499712940;9 AS 11:59;Out;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;03ª RISP - ANÁPOLIS
504976830;9 AS 11:59;Out;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Manicure e Pedicure;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;17ª RISP - ÁGUAS LINDAS
522231330;18 AS 20:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;DO LAR;FEMININO;BRANCA;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
452901240;21 AS 23:59;Mai;2020;Qui;CONSUMADO;VÍTIMA;Injúria;30 A 34;Cuidador de Crianças;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;17ª RISP - ÁGUAS LINDAS
530756550;15 AS 17:59;Dez;2020;Quar;CONSUMADO;VÍTIMA;Injúria;30 A 34;Autônomo;FEMININO;PARDA;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
522328200;12 AS 14:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NEGRA;Não Informado;17ª RISP - ÁGUAS LINDAS
426431460;18 AS 20:59;Mar;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
455170830;6 AS 8:59;Jun;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;05ª RISP - LUZIÂNIA
459250650;6 AS 8:59;Jun;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;19ª RISP - CALDAS NOVAS
483367230;9 AS 11:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;Difamação;30 A 34;Corretor de Imóveis;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
401837430;18 AS 20:59;Jan;2020;Ter;CONSUMADO;VÍTIMA;Injúria;18 A 24;DO LAR;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
402125070;6 AS 8:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
403429020;18 AS 20:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
405500670;12 AS 14:59;Jan;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
405740040;3 AS 5:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;Injúria;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;17ª RISP - ÁGUAS LINDAS
411784320;15 AS 17:59;Jan;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Diarista;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
412668930;18 AS 20:59;Fev;2020;Qui;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
437241660;12 AS 14:59;Abr;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Técnico em Enfermagem;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;17ª RISP - ÁGUAS LINDAS
437278110;18 AS 20:59;Abr;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
439351020;15 AS 17:59;Abr;2020;Ter;CONSUMADO;VÍTIMA;Injúria;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
443559690;9 AS 11:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
445112790;15 AS 17:59;Mai;2020;Qui;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
449387100;18 AS 20:59;Mai;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Esteticista;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
450046800;12 AS 14:59;Mai;2020;Qui;CONSUMADO;VÍTIMA;Calúnia;18 A 24;Desempregado;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;17ª RISP - ÁGUAS LINDAS
452088810;15 AS 17:59;Mai;2020;Ter;CONSUMADO;VÍTIMA;Injúria;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;17ª RISP - ÁGUAS LINDAS
455384400;9 AS 11:59;Jun;2020;Sex;CONSUMADO;VÍTIMA;Injúria;25 A 29;Costureiro;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
456699450;18 AS 20:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;02ª RISP - APARECIDA DE GOIÂNIA
456908040;12 AS 14:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Bombeiro Civil;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
459026010;21 AS 23:59;Jun;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
468796620;12 AS 14:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;17ª RISP - ÁGUAS LINDAS
474510990;12 AS 14:59;Abr;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
475892790;15 AS 17:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
475972620;15 AS 17:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;Injúria;30 A 34;Funcionário Público;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;17ª RISP - ÁGUAS LINDAS
432349530;15 AS 17:59;Mar;2020;Qui;CONSUMADO;VÍTIMA;Difamação;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
491018850;21 AS 23:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
493356690;3 AS 5:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Auxiliar de Escritório;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
497863140;12 AS 14:59;Out;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
507534270;15 AS 17:59;Out;2020;Ter;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;15ª RISP - GOIANÉSIA
499578930;15 AS 17:59;Out;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
512722020;12 AS 14:59;Nov;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
513355560;3 AS 5:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
513897330;18 AS 20:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Costureiro;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
518615730;9 AS 11:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
519577110;21 AS 23:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
496430910;18 AS 20:59;Ago;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Agricultor;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;13ª RISP - POSSE
522343740;18 AS 20:59;Dez;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NEGRA;03. MÉDIO INCOMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
523419630;9 AS 11:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;BRANCA;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
524653530;6 AS 8:59;Dez;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;PARDA;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
529753260;12 AS 14:59;Dez;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;09ª RISP - CATALÃO
523990770;18 AS 20:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Operador de Caixa;FEMININO;BRANCA;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
491212740;0 AS 2:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Injúria;25 A 29;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;05ª RISP - LUZIÂNIA
496356630;6 AS 8:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Difamação;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
509181300;18 AS 20:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;Injúria;18 A 24;Operador de Caixa;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
413779320;9 AS 11:59;Fev;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
486401850;12 AS 14:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;18 A 24;Do Lar;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;03ª RISP - ANÁPOLIS
506559780;18 AS 20:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
474695520;18 AS 20:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;Injúria;25 A 29;Manicure e Pedicure;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;05ª RISP - LUZIÂNIA
504560340;9 AS 11:59;Out;2020;Quar;CONSUMADO;VÍTIMA;Injúria;NAO INF;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;12ª RISP - PORANGATU
461595210;21 AS 23:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Diarista;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
452627640;12 AS 14:59;Mai;2020;Qui;CONSUMADO;VÍTIMA;Difamação;30 A 34;Comerciante;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;16ª RISP - TRINDADE
455304960;15 AS 17:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
467975160;21 AS 23:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
471911730;9 AS 11:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
487401330;15 AS 17:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Auxiliar de Produção;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;16ª RISP - TRINDADE
530235930;0 AS 2:59;Dez;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Despachante;FEMININO;BRANCA;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
495703530;15 AS 17:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
527299680;15 AS 17:59;Dez;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;99. NÃO INFORMADO;02ª RISP - APARECIDA DE GOIÂNIA
447589260;18 AS 20:59;Mai;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Atendente;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
484146000;9 AS 11:59;Ago;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Atendente;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
521913540;15 AS 17:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;17ª RISP - ÁGUAS LINDAS
437170680;12 AS 14:59;Abr;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Costureiro;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
432162150;21 AS 23:59;Mar;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;05ª RISP - LUZIÂNIA
404885730;0 AS 2:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Cuidador de Idosos;FEMININO;BRANCA;01. FUNDAMENTAL INCOMPLETO;05ª RISP - LUZIÂNIA
406470180;12 AS 14:59;Jan;2020;Ter;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;05ª RISP - LUZIÂNIA
416587710;12 AS 14:59;Fev;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;ATENDENTE;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;05ª RISP - LUZIÂNIA
417003180;6 AS 8:59;Jan;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
419230020;18 AS 20:59;Fev;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
420352440;6 AS 8:59;Fev;2020;Qui;CONSUMADO;VÍTIMA;Injúria;30 A 34;Enfermeiro;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
