ID;Faixa Horário;Mês do Fato;Ano do Fato;Dia da Semana;CONSUMAÇÃO;QUALIFICACAO_CATEGORIA;UF;GRUPO NATUREZA;NATUREZA;Faixa Etária;PROFISSAO;SEXO;Cor;Grau de Instrução;RISP
453408750;15 AS 17:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
453483870;18 AS 20:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
453492660;18 AS 20:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
453492660;18 AS 20:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
453532590;18 AS 20:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
453551280;18 AS 20:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;19ª RISP - CALDAS NOVAS
453593760;0 AS 2:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
453593490;0 AS 2:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
453593220;0 AS 2:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
453617190;12 AS 14:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
453687450;9 AS 11:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
453764730;15 AS 17:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
453791700;15 AS 17:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;NAO INF;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
453858870;18 AS 20:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
453879660;21 AS 23:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
453784320;15 AS 17:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
453902430;21 AS 23:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
453882030;21 AS 23:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;00. NÃO-ALFABETIZADO;01ª RISP - GOIÂNIA
453929430;0 AS 2:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
453913080;21 AS 23:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
453781950;15 AS 17:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Do lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;09ª RISP - CATALÃO
453795420;15 AS 17:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
453837510;18 AS 20:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;12ª RISP - PORANGATU
453950730;6 AS 8:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
454037580;0 AS 2:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;NAO INF;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
453972270;9 AS 11:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 1°, Inc. I do CPB Lesão corporal de natureza grave se resulta incapacidade para as ocupações habituais, por mais de trinta dias;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
453767580;15 AS 17:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
453599670;0 AS 2:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
453930510;0 AS 2:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
450578940;18 AS 20:59;Mai;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
454151280;3 AS 5:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;19ª RISP - CALDAS NOVAS
454065660;12 AS 14:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;15ª RISP - GOIANÉSIA
454224720;18 AS 20:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
454227570;18 AS 20:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
454272600;21 AS 23:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
454279260;0 AS 2:59;Jun;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
454018020;9 AS 11:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;15ª RISP - GOIANÉSIA
454368930;9 AS 11:59;Mai;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
454418490;0 AS 2:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Empregada Doméstica;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
453988470;9 AS 11:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
454376880;9 AS 11:59;Jun;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
426391830;0 AS 2:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
454476870;15 AS 17:59;Jun;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
454604100;21 AS 23:59;Jun;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;10ª RISP - CERES
454641990;0 AS 2:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
454658430;0 AS 2:59;Jun;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 1°, Inc. I do CPB Lesão corporal de natureza grave se resulta incapacidade para as ocupações habituais, por mais de trinta dias;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
453156030;21 AS 23:59;Mai;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
454722720;6 AS 8:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;0 A 11;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
454766190;12 AS 14:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
454820670;15 AS 17:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
454888800;15 AS 17:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
454929960;21 AS 23:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
454907640;18 AS 20:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
454948800;21 AS 23:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
454551480;18 AS 20:59;Jun;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
455133330;21 AS 23:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
455151420;9 AS 11:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 1°, Inc. I do CPB Lesão corporal de natureza grave se resulta incapacidade para as ocupações habituais, por mais de trinta dias;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
455218350;15 AS 17:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
455180010;15 AS 17:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
455309520;21 AS 23:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
455321670;21 AS 23:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
455308020;21 AS 23:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
455400180;0 AS 2:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;16ª RISP - TRINDADE
437610210;9 AS 11:59;Abr;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;19ª RISP - CALDAS NOVAS
455426070;18 AS 20:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
455292300;21 AS 23:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
455547690;18 AS 20:59;Jun;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
455550510;0 AS 2:59;Jun;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Diarista;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
455577780;15 AS 17:59;Jun;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
455309640;18 AS 20:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
455617080;18 AS 20:59;Jun;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;19ª RISP - CALDAS NOVAS
455562690;12 AS 14:59;Jun;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
455741160;0 AS 2:59;Jun;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
455714340;21 AS 23:59;Jun;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Estudante;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;08ª RISP - RIO VERDE
455852760;9 AS 11:59;Jun;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
455937750;15 AS 17:59;Jun;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Auxiliar Administrativo;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;08ª RISP - RIO VERDE
455983260;18 AS 20:59;Jun;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;NAO INF;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
456008610;18 AS 20:59;Jun;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
456005640;18 AS 20:59;Jun;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
456026820;18 AS 20:59;Jun;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
456026820;18 AS 20:59;Jun;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
456087630;21 AS 23:59;Jun;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
456103440;0 AS 2:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
456103770;0 AS 2:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
456123090;6 AS 8:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
456135120;6 AS 8:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
456260970;15 AS 17:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
456163230;9 AS 11:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
456121770;3 AS 5:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
456244650;15 AS 17:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
456324120;18 AS 20:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
456398730;21 AS 23:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
456421230;0 AS 2:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
456408720;21 AS 23:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;DO LAR;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;12ª RISP - PORANGATU
456408720;21 AS 23:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;0 A 11;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;12ª RISP - PORANGATU
456408720;21 AS 23:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;12ª RISP - PORANGATU
456408720;21 AS 23:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;0 A 11;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;12ª RISP - PORANGATU
456455430;6 AS 8:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Vendedor de Loja;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
455027610;12 AS 14:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
456051840;21 AS 23:59;Jun;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;19ª RISP - CALDAS NOVAS
